时间  类别编号  类别名称  产品编号  产品名称  销量  收入  成本  
1309  20000  洗发水200ML  47666349  去屑洗发水200克  16  238  205.975  
1309  20000  洗发水200ML  47666350  洗发水200克  54  803.25  695.25  
1309  20000  洗发水200ML  47666351  柔顺洗发水200克  6  96  82.475  
1309  20000  洗发水200ML  47666383  中药去屑柔亮洗发露200ml  58  623.5  529.25  
1309  20000  洗发水200ML  47666436  易顺爽倍直强韧洗发露200ml  60  742.5  622.225  
1309  20000  洗发水200ML  47666437  易顺爽莹彩深层修护洗发露200ml  64  792  659.3  
1309  20000  洗发水200ML  47666438  易顺爽乌黑柔亮洗发露200ml  114  1410.75  1186.175  
1309  20000  洗发水200ML  47666439  易顺爽去屑洗发露200ml  238  2945.25  2489.8  
1309  20000  洗发水200ML  47666482  香水去屑止痒洗发露220ml  2  24  18.95  
1309  20000  洗发水200ML  47666483  香薰烫染局油洗发露220ml  4  62.5  49.4  
1309  20000  洗发水200ML  47666532  首乌黑亮天然植物洗发露200ml  30  731.25  618.775  
1309  20000  洗发水200ML  47666535  滋补修复洗发精华素200ml  38  926.25  783.725  
1309  20000  洗发水200ML  47666538  皂角去屑天然植物洗发露200ml  6  146.25  123.75  
1309  20000  洗发水200ML  47666541  滋补盈润洗发精华素200ml  26  633.75  536.325  
1309  20000  洗发水200ML  47666544  天然果萃洗发露200ml  96  1368  1084.3  
1309  20000  洗发水200ML  47666555  黑亮长效去屑洗发露200ml  16  278  230.975  
1309  20000  洗发水200ML  47666557  黑亮局油洗局2合1洗发露200ml  14  243.25  202.15  
1309  20000  洗发水200ML  47666562  养护柔顺洗发露200ml  0  0  0  
1309  20000  洗发水200ML  47666564  控油长效去屑洗发露200ml  16  278  231.025  
1309  20000  洗发水200ML  47666566  修护局油洗局二合一洗发露200ml  6  104.25  86.6  
1309  20000  洗发水200ML  47666568  多效修护洗发露200ml  6  104.25  86.65  
1309  20000  洗发水200ML  47666570  多效头皮护理去屑洗发露200ml  20  347.5  288.8  
1309  20000  洗发水200ML  47666577  植物精华洗发露200ml  142  2781.575  2339.825  
1309  20000  洗发水200ML  47666633  丝植物净翠洗发露200ml  148  4114  3566.125  
1309  20000  洗发水200ML  47666651  梦纷焗油去屑洗发水230ml  2  28  22.125  
1309  20000  洗发水200ML  47666652  黑芝麻黑亮洗发露  4  62.5  49.4  
1309  20000  洗发水200ML  47666660  璐远离毛燥二合一洗发露175ml  32  673  555.375  
1309  20000  洗发水200ML  47666661  露赏心悦色护色亮彩洗发露175ml  124  2595.75  2187.1  
1309  20000  洗发水200ML  47666664  璐闪烁演绎柔亮盈润洗发露175ml  8  169  141.1  
1309  20000  洗发水200ML  47666667  璐水润派对水润洗发露175ml  84  1764.5  1481.525  
1309  20000  洗发水200ML  47666670  璐直感诱惑垂直顺滑洗发露175ml  50  1051.25  881.875  
1309  20000  洗发水200ML  47666673  璐告别脆弱强韧修护洗发露175ml  64  1352  1128.8  
1309  20000  洗发水200ML  47666675  璐头屑烦恼去屑洗发露175ml  50  1056.25  881.85  
1309  20000  洗发水200ML  47666677  璐远离毛燥顺滑贴服洗发露175ml  24  497.5  423.3  
1309  20000  洗发水200ML  47667322  浓纯焗油营养洗发露200ml  12  231.5  165  
1309  20000  洗发水200ML  47667325  去屑型浓纯焗油洗发露200ml  10  208.75  176.45  
1309  20000  洗发水200ML  47667331  蚕丝柔滑垂顺洗发露200ml  40  676.5  600  
1309  20000  洗发水200ML  47667334  活泉水润保湿洗发露200ml  12  204  169.5  
1309  20000  洗发水200ML  47667364  0年润发清新去屑调理洗发露200克  58  1413.75  1181.775  
1309  20000  洗发水200ML  47667366  0年润发柔亮去屑调理洗发露200克  86  2096.25  1467.025  
1309  20000  洗发水200ML  47667369  0年润发盈润去屑调理洗发露200克  18  438.75  0  
1309  20000  洗发水200ML  47667371  0年润发水润丝滑调理洗发露200克  120  2925  1956  
1309  20000  洗发水200ML  47667376  0年润发魅黑闪亮调理洗发露200克  26  633.75  81.5  
1309  20000  洗发水200ML  47667378  0年润发强韧养发调理洗发露200克  128  3120  1996.725  
1309  20000  洗发水200ML  47667383  0年润发深度修护调理洗发露200克  22  536.25  0  
1309  20000  洗发水200ML  47667385  0年润发清爽调理洗发露(专为男士设计  204  5610  4232.075  
1309  20000  洗发水200ML  47667386  0年润发清爽调理洗发露(专为男士设计  36  1665  852.475  
1309  20000  洗发水200ML  47667387  u我的样子(就是不屑)洗发露  24  597  500.975  
1309  20000  洗发水200ML  47667388  u我的样子(就是不屑)洗发露  14  593.25  353.7  
1309  20000  洗发水200ML  47667389  u我的样子(乖乖垂顺)洗发露  20  482  417.6  
1309  20000  洗发水200ML  47667390  u我的样子(乖乖垂顺)洗发露  10  423.75  349.275  
1309  20000  洗发水200ML  47667391  u我的样子(甜蜜滋养)洗发露  50  1243.75  1043.725  
1309  20000  洗发水200ML  47667392  ou我的样子(甜蜜滋养)洗发露  12  508.5  424.45  
1309  20000  洗发水200ML  47667393  u我的样子(我爱卷卷)洗发露  2  49.75  41.75  
1309  20000  洗发水200ML  47667394  u我的样子(我爱卷卷)洗发露  4  157  141.5  
1309  20000  洗发水200ML  47667395  u我的样子(当然出色)洗发露  26  646.75  417.55  
1309  20000  洗发水200ML  47667396  u我的样子(当然出色)洗发露  10  423.75  353.75  
1309  20000  洗发水200ML  47667397  u我的样子(用心修护)洗发露  20  497.5  417.525  
1309  20000  洗发水200ML  47667398  u我的样子(用心修护)洗发露  14  577.15  486.25  
1309  20000  洗发水200ML  47667399  (滋润去屑)200克  50  618.75  518.725  
1309  20000  洗发水200ML  47667402  营养修护200克  104  1203  1079.025  
1309  20000  洗发水200ML  47667404  亮泽柔顺200克  16  198  166  
1309  20000  洗发水200ML  47667407  黑芝麻洗发水200ml  24  255  210.025  
1309  20000  洗发水200ML  47668240  汉方飘长真魅洗发乳200ML  124  3017  2352.55  
1309  20000  洗发水200ML  47668273  胶原蛋白组成因子洗发露200ml  110  2179.75  1797  
1309  20000  洗发水200ML  47668296  洗发水200ml送沐浴露200ml  6  159.75  125.175  
1309  20000  洗发水200ML  47668297  赋活水养洗发露200ml  278  9692.5  8014.625  
1309  20000  洗发水200ML  47668298  清衡水润洗发露200ml  174  6063.75  5015.35  
1309  20000  洗发水200ML  47668299  润滑去屑洗发露200ml  188  6539.3  5417.225  
1309  20000  洗发水200ML  47668300  炫感彩护洗发露200ml  154  5197.5  4433.15  
1309  20000  洗发水200ML  47668301  质感垂坠洗发露200ml  136  4730  3915.825  
1309  20000  洗发水200ML  47668302  动感卷曲洗发露200ml  118  4122.5  3404.7  
1309  20000  洗发水200ML  47668324  旅行装  2  40  33.075  
1309  20000  洗发水200ML  47668327  乌黑莹泽洗发乳200ML  52  1267.5  1078.925  
1309  20000  洗发水200ML  47668339  防掉发洗发露200ml  40  850  747.45  
1309  20000  洗发水200ML  47668342  首乌黑亮洗发露200ml  30  616.5  482.45  
1309  20000  洗发水200ML  47668361  养护清爽去屑洗发露200克  160  3209.5  2587.55  
1309  20000  洗发水200ML  47668362  养护黑亮柔顺洗发露200克  30  600  510.025  
1309  20000  洗发水200ML  47668363  汉芳养护营养焗油洗发露200克  22  424.5  362.775  
1309  20000  洗发水200ML  47668368  丝柔滑洗发露  48  1030.5  970.2  
1309  20000  洗发水200ML  47668373  活力运动洗发露280ML  52  643.5  585  
1309  20000  洗发水200ML  47668374  清爽控油止痒洗发露280ML  28  346.5  315  
1309  20000  洗发水200ML  47668375  亮发控油止痒洗发露280ML  34  420.75  382.5  
1309  20000  洗发水200ML  47668376  发水100ML  42  782.25  708.725  
1309  20000  洗发水200ML  47668377  黑亮垂顺防断裂洗发露280ML  60  742.5  675  
1309  20000  洗发水200ML  47668383  海藻保湿滋养洗发水200ml  14  329  262.5  
1309  20000  洗发水200ML  47668384  香薰去屑止痒洗发水200ml  18  423  337.525  
1309  20000  洗发水200ML  47668419  丝质柔滑洗发露200ML  2  54.5  45.95  
1309  20000  洗发水200ML  47668422  滋润修复洗发露200ML  2  54.5  45.95  
1309  20000  洗发水200ML  47668425  控油怡神洗发露200ML  36  981  827.1  
1309  20000  洗发水200ML  47668428  清凉冰爽洗发露200ML  34  926.5  781.125  
1309  20000  洗发水200ML  47668455  本草去屑顺滑洗发露200ML  90  1518.75  1215.025  
1309  20000  洗发水200ML  47668456  本草去屑黑亮洗发露200ML  80  1350  1080.025  
1309  20000  洗发水200ML  47668461  草本去屑止痒洗发露200ML  22  455.25  408.675  
1309  20000  洗发水200ML  47668465  丝去屑洗发露强根护发型200ML  452  12928  10673.85  
1309  20000  洗发水200ML  47668475  顺滑去屑洗衣露200ML  128  1479.5  1248.25  
1309  20000  洗发水200ML  47668477  夜间修护洗发露200ML  16  350  232.375  
1309  20000  洗发水200ML  47668492  植萃能量健康去屑洗发乳500ML  2  61.25  38.75  
1309  20000  洗发水200ML  47668495  夜间恬睡优惠装  12  348  292.5  
1309  20000  洗发水200ML  47668496  去屑洗发露5克+2克  72  315  183.75  
1309  20000  洗发水200ML  47668518  水润洗发露(负离子垂顺)200克  4  84  71.4  
1309  20000  洗发水200ML  47668519  水润洗发露(乌黑莹亮)200克  8  168  142.85  
1309  20000  洗发水200ML  47668520  水润洗发露(男士清爽去屑)200克  16  376  308.875  
1309  20000  洗发水200ML  47668521  水润洗发露(水润去屑)200克  8  188  148.6  
1309  20000  洗发水200ML  47668563  丝丝质顺滑洗发露750ML促销装  106  6956.25  6426.125  
1309  20000  洗发水200ML  47668564  男士活力清爽型去屑洗发露200ml  86  2064  1795.225  
1309  20000  洗发水200ML  47668565  男士水动力润发型去屑洗发露300ml  84  2016  1753.45  
1309  20000  洗发水200ML  47668766  波270ML  100  1982.075  1350.825  
1309  20000  洗发水200ML  47754929  黑珍珠焗油洗发水200ml  24  324  451.2  
1309  20000  洗发水200ML  47754930  黑珍珠去屑洗发水200ml  6  81  112.8  
1309  20000  洗发水200ML  47762466  强韧养发洗发露200ML  480  11400.5  8821.875  
1309  20000  洗发水200ML  47762470  乳液修复去屑洗发露200ML  252  6015.5  4729.925  
1309  20000  洗发水200ML  47762473  莹彩修护洗发露200ML  118  2793.25  2444.825  
1309  20000  洗发水200ML  47762475  弹性卷发洗发露200ML  116  2741.5  2398.35  
1309  20000  洗发水200ML  47762477  垂顺直发洗发露200ML  164  3826  3397.85  
1309  20000  洗发水200ML  47762480  丝质顺滑去屑洗发露200ML  300  7161  6209.325  
1309  20000  洗发水200ML  47762482  乌黑莹亮洗发露200ML  270  6404.25  5592.575  
1309  20000  洗发水200ML  47762485  丝质顺滑洗发露200ML  590  13958.3  10771.425  
1309  20000  洗发水200ML  47762486  乳液修复洗发露200ML  540  12838.5  10103.875  
1309  20000  洗发水200ML  47762506  润发露200ML  2  24.75  22.525  
1309  20001  洗发水400ML  47664359  丝怡神冰凉洗发促销装400ML  6  306.75  268.525  
1309  20001  洗发水400ML  47664365  乳液修复洗护特惠装B  2  94.5  80.25  
1309  20001  洗发水400ML  47664408  滋润去屑洗发露400ML促销装  20  665  607.525  
1309  20001  洗发水400ML  47664412  家庭护理芦荟洗发露400ML  234  5036  4347.675  
1309  20001  洗发水400ML  47664415  丝去屑洗发露400ML  142  7614.75  5994.975  
1309  20001  洗发水400ML  47664418  去屑滋养洗发露400ml  2  51  46.85  
1309  20001  洗发水400ML  47664435  烫染洗发水400ML  24  534  450.025  
1309  20001  洗发水400ML  47664436  烫染洗发水400ML  10  222.5  187.475  
1309  20001  洗发水400ML  47664439  男士灵芝发水500ML  22  627  522.5  
1309  20001  洗发水400ML  47664443  丝丝质去屑洗发露促销装400ML  6  393  333.75  
1309  20001  洗发水400ML  47664449  0年润发男士调理洗发露400克  50  2312.5  1627.5  
1309  20001  洗发水400ML  47664470  滋养修护型洗发露400ml  14  609  523.075  
1309  20001  洗发水400ML  47664472  净爽补水型洗发露400ml  30  682.525  -145.1  
1309  20001  洗发水400ML  47664486  洗发水500ml  34  1049  839.2  
1309  20001  洗发水400ML  47664490  洗发水400ml  88  1504.225  1203.375  
1309  20001  洗发水400ML  47664498  洗发水300ml  22  508.75  407  
1309  20001  洗发水400ML  47664532  蚕丝柔滑滋养洗发露400ml  166  6743.75  5062.4  
1309  20001  洗发水400ML  47664533  去屑蚕丝柔滑滋养洗发露400ml  144  5850  4859.975  
1309  20001  洗发水400ML  47664534  小麦强韧滋养洗发露400ml  108  4372.875  3645.075  
1309  20001  洗发水400ML  47664535  去屑小麦强韧滋养洗发露400ml  46  1868.75  1552.5  
1309  20001  洗发水400ML  47664536  活泉控油滋养洗发露400ml  56  2275  1673.975  
1309  20001  洗发水400ML  47664537  去屑活泉控油滋养洗发露400ml  8  325  270  
1309  20001  洗发水400ML  47664538  夜间修复滋养洗发露400ml  78  3168.75  2632.425  
1309  20001  洗发水400ML  47664544  浓纯焗油深层滋养发膜300ml  36  1566  1313.875  
1309  20001  洗发水400ML  47664546  蚕丝垂坠滋养洗发露400ML  880  32462  29699.95  
1309  20001  洗发水400ML  47664574  滋养强韧洗发露500ML  16  698  593.375  
1309  20001  洗发水400ML  47664577  深层修护洗发露500ML  16  698  593.4  
1309  20001  洗发水400ML  47664593  乳液修护洗发露400ML+200ML发素  94  4688.25  4018.525  
1309  20001  洗发水400ML  47664603  浓纯焗油洗发露500ML+500ML沐浴  680  35970  32215.175  
1309  20001  洗发水400ML  47664619  乳液修复400ML发水+200ML护  28  1231.5  1123.45  
1309  20001  洗发水400ML  47664620  丝质顺滑400ML发水+200ML护  36  1675.5  1444.45  
1309  20001  洗发水400ML  47664630  尝试损伤理护洗发乳400ml  26  1196  1066.05  
1309  20001  洗发水400ML  47664631  深度损伤理护洗发乳400ml  16  736  656.05  
1309  20001  洗发水400ML  47664632  染烫损伤理护洗发乳400ml  44  1999.425  1804.025  
1309  20001  洗发水400ML  47664633  日常损伤理护洗发乳400ml  22  1012  901.975  
1309  20001  洗发水400ML  47664634  日常损伤去屑洗发乳400ml  38  1748  1558.025  
1309  20001  洗发水400ML  47664635  滋养水润洗发乳400ml  36  1656  1468.675  
1309  20001  洗发水400ML  47664636  柔韧顺滑洗发乳400ml  22  1012  898.35  
1309  20001  洗发水400ML  47664637  日常损伤护理洗发乳+精华400克  72  4950  4500  
1309  20001  洗发水400ML  47664638  深度损伤洗发乳+精华400克  26  1787.5  1625.025  
1309  20001  洗发水400ML  47664731  活泉水润去屑洗发露400ml  2  47.5  40.375  
1309  20001  洗发水400ML  47664772  怡神劲爽洗发露400ml  92  1875.75  1668.45  
1309  20001  洗发水400ML  47664802  凝水局油洗发露400ml  36  681  462.075  
1309  20001  洗发水400ML  47664803  乳液修护洗发露400ml  98  1776.25  1571.3  
1309  20001  洗发水400ML  47664824  绚色修复洗发露400ML  4  160  144  
1309  20001  洗发水400ML  47664826  深层修复洗发露400ML  30  1200  1080  
1309  20001  洗发水400ML  47664828  深层修复清爽洗发露400ML  6  240  215.975  
1309  20001  洗发水400ML  47664830  深层修复去屑洗发露400ML  28  1120  1008  
1309  20001  洗发水400ML  47664832  卷烫修复洗发露400ML  28  1120  1007.975  
1309  20001  洗发水400ML  47664833  润养顺滑洗发露400ML  20  800  719.95  
1309  20001  洗发水400ML  47664835  润养顺滑去屑洗发露400ML  20  800  719.95  
1309  20001  洗发水400ML  47664895  深层海养去屑洗发水400ml  2  79.5  59.525  
1309  20001  洗发水400ML  47664942  水润丝滑型洗发露400ml  24  1044  105.175  
1309  20001  洗发水400ML  47664948  护理润黑莹亮洗发露400ml  16  377.25  263.35  
1309  20001  洗发水400ML  47664949  滋润顺滑洗发水400ml  142  3479  2566.225  
1309  20001  洗发水400ML  47664950  清爽去屑洗发水400ml  178  4254.75  2586.15  
